month,year,AirPtCd,minTmpF,maxTmpF,avgMinTmpF,avgMaxTmpF,avgTmpF,avgTmpDiffF,avgPrecipIn,maxWindMPH,avgWindMPH,numSunDay,numDay,city,state,longitude,latitude
Jul,2015.0,KMPV,42,89,54.96774193548387,77.54838709677419,66.54838709677419,22.580645161290324,0.14566666666666667,21,15.0,9.0,31.0,Montpelier,Vermont,-72.5333,44.25
Jul,2015.0,KMSP,54,90,64.29032258064517,82.41935483870968,73.54838709677419,18.129032258064516,0.2524137931034483,45,20.129032258064516,10.0,31.0,Minneapolis,Minnesota,-93.2333,44.9833
Jul,2015.0,KMXF,69,98,73.45161290322581,92.80645161290323,82.80645161290323,19.35483870967742,0.12548387096774194,33,13.258064516129032,21.0,31.0,Montgomery,Alabama,-86.3,32.35
Jul,2015.0,KNEW,72,99,77.09677419354838,94.03225806451613,85.80645161290323,16.93548387096774,0.14379310344827587,43,20.419354838709676,28.0,31.0,New Orleans,Louisiana,-90.0667,29.95
Jul,2015.0,KNIP,73,100,78.70967741935483,95.90322580645162,86.93548387096774,17.193548387096776,0.22870967741935483,33,19.838709677419356,2.0,31.0,Jacksonville,Florida,-81.6667,30.3667
Jul,2015.0,KNYC,64,96,71.6774193548387,85.90322580645162,79.09677419354838,14.225806451612904,0.1474074074074074,20,11.258064516129032,19.0,31.0,New York,New York,-73.9667,40.7833
Jul,2015.0,KOFP,61,93,67.96774193548387,86.54838709677419,76.96774193548387,18.580645161290324,0.14870967741935484,28,11.225806451612904,18.0,31.0,Richmond,Virginia,-77.4833,37.55
Jul,2015.0,KOLS,64,96,67.0,89.83870967741936,78.48387096774194,22.838709677419356,0.11129032258064515,23,15.387096774193548,19.0,31.0,Nogales,Arizona,-110.933,31.35
Jul,2015.0,KOSU,52,91,63.483870967741936,81.6774193548387,72.45161290322581,18.193548387096776,0.15774193548387097,37,14.0,16.0,31.0,Columbus,Ohio,-83.0167,40.0
Jul,2015.0,KP68,37,97,49.54838709677419,86.41935483870968,68.2258064516129,36.87096774193548,0.02838709677419355,36,23.419354838709676,0.0,31.0,Austin,Nevada,-117.067,39.4833
Jul,2015.0,KPHL,64,95,71.3225806451613,87.16129032258064,79.48387096774194,15.838709677419354,0.11285714285714285,35,17.35483870967742,3.0,31.0,Philadelphia,Pennsylvania,-75.1667,39.95
Jul,2015.0,KPHX,76,110,84.2258064516129,105.12903225806451,94.90322580645162,20.903225806451612,0.03896551724137931,31,20.838709677419356,7.0,31.0,Phoenix,Arizona,-112.067,33.4833
Jul,2015.0,KPIR,51,98,60.645161290322584,87.58064516129032,74.41935483870968,26.93548387096774,0.08269230769230769,39,22.838709677419356,24.0,31.0,Pierre,South Dakota,-100.35,44.3667
Jul,2015.0,KPVD,57,93,65.61290322580645,83.48387096774194,74.80645161290323,17.870967741935484,0.08357142857142857,26,17.29032258064516,5.0,31.0,Providence,Rhode Island,-71.4,41.8333
Jul,2015.0,KPVU,48,96,58.16129032258065,86.06451612903226,72.12903225806451,27.903225806451612,0.01032258064516129,31,15.903225806451612,27.0,31.0,Provo,Utah,-111.6608,40.2444
Jul,2015.0,KPWM,51,90,59.645161290322584,78.54838709677419,69.29032258064517,18.903225806451612,0.0525,23,15.096774193548388,8.0,31.0,Portland,Maine,-70.25,43.6667
Jul,2015.0,KRDU,64,94,70.70967741935483,89.2258064516129,80.2258064516129,18.516129032258064,0.20875000000000002,32,15.935483870967742,3.0,31.0,Raleigh,North Carolina,-78.65,35.7667
Jul,2015.0,KRNO,54,102,61.03225806451613,89.3225806451613,75.41935483870968,28.29032258064516,0.019200000000000002,54,23.64516129032258,8.0,31.0,Reno,Nevada,-119.817,39.5
Jul,2015.0,KROA,61,94,68.51612903225806,86.19354838709677,77.64516129032258,17.677419354838708,0.1716,35,16.322580645161292,5.0,31.0,Roanoke,Virginia,-79.95,37.2833
Jul,2015.0,KSAC,58,107,62.225806451612904,92.29032258064517,77.45161290322581,30.06451612903226,0.0,23,16.322580645161292,29.0,31.0,Sacramento,California,-121.5,38.5833
Jul,2015.0,KSAF,52,93,57.96774193548387,84.64516129032258,70.80645161290323,26.677419354838708,0.09,32,19.483870967741936,19.0,31.0,Santa Fe,New Mexico,-105.95,35.6833
Jul,2015.0,KSAN,64,88,67.90322580645162,77.0,72.64516129032258,9.096774193548388,0.05,17,13.419354838709678,0.0,31.0,San Diego,California,-117.15,32.72
Jul,2015.0,KSDF,67,95,71.12903225806451,87.87096774193549,79.70967741935483,16.741935483870968,0.28833333333333333,45,18.258064516129032,2.0,31.0,Louisville,Kentucky,-85.7667,38.25
Jul,2015.0,KSFO,56,88,59.32258064516129,73.96774193548387,66.87096774193549,14.64516129032258,0.0,33,24.0,6.0,31.0,San Francisco,California,-122.433,37.7833
Jul,2015.0,KSGF,65,94,71.2258064516129,88.3225806451613,79.93548387096774,17.096774193548388,0.274,40,19.161290322580644,18.0,31.0,Springfield,Missouri,-93.2833,37.2167
Jul,2015.0,KSGU,64,105,72.25806451612904,96.41935483870968,84.38709677419355,24.161290322580644,0.053548387096774196,46,20.741935483870968,30.0,31.0,St. George,Utah,-113.5781,37.0953
Jul,2015.0,KSKF,68,99,74.09677419354838,94.12903225806451,84.0,20.032258064516128,0.07064516129032258,26,17.548387096774192,4.0,31.0,San Antonio,Texas,-98.55,29.3833
Jul,2015.0,KSLC,53,99,65.96774193548387,89.25806451612904,77.87096774193549,23.29032258064516,0.01037037037037037,32,20.129032258064516,9.0,31.0,Salt Lake City,Utah,-111.9,40.7667
Jul,2015.0,KSMN,42,96,50.61290322580645,82.61290322580645,66.54838709677419,32.0,0.037096774193548385,33,17.129032258064516,22.0,31.0,Salmon,Idaho,-113.9,45.1833
Jul,2015.0,KSPI,57,96,67.06451612903226,85.70967741935483,76.61290322580645,18.64516129032258,0.15407407407407409,31,15.935483870967742,19.0,31.0,Springfield,Illinois,-89.6333,39.8
